customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-02978,Male,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),93.46,3478.01,No
CUST-02979,Male,0,Yes,No,4,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),99.9,396.81,Yes
CUST-02980,Male,0,Yes,Yes,62,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),70.29,4398.04,No
CUST-02981,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),98.13,947.16,Yes
CUST-02982,Male,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,33.57,1176.72,No
CUST-02983,Male,0,No,No,23,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),21.01,482.43,No
CUST-02984,Female,0,Yes,No,65,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,82.81,5563.86,No
CUST-02985,Female,1,No,No,25,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),28.55,699.65,Yes
CUST-02986,Female,0,Yes,No,53,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,73.07,3853.16,Yes
CUST-02987,Male,0,No,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,90.11,1514.81,Yes
CUST-02988,Male,0,No,No,57,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),58.71,3390.72,No
CUST-02989,Female,1,Yes,Yes,20,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,22.39,462.85,No
CUST-02990,Female,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,106.71,2714.6,Yes
CUST-02991,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,22.32,934.16,No
CUST-02992,Female,0,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.48,4948.88,No
CUST-02993,Female,0,Yes,Yes,31,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,23.26,708.24,No
CUST-02994,Female,0,Yes,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),91.52,5737.08,No
CUST-02995,Male,0,No,No,52,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,110.48,5641.39,No
CUST-02996,Male,0,Yes,No,21,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),108.7,2269.85,No
CUST-02997,Male,1,No,No,30,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,107.34,3200.64,Yes
CUST-02998,Female,0,No,No,3,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),106.31,326.51,Yes
CUST-02999,Female,0,No,Yes,70,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),69.04,5043.68,No
CUST-03000,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),73.77,3136.89,Yes
CUST-03001,Female,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,79.97,2223.22,No
CUST-03002,Female,0,Yes,No,3,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,107.59,307.71,No
CUST-03003,Female,0,No,No,58,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),101.82,5612.62,Yes
CUST-03004,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),96.3,3317.12,No
CUST-03005,Male,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),85.57,4041.5,No
CUST-03006,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),79.84,5261.82,No
CUST-03007,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,110.25,3477.98,Yes
CUST-03008,Female,0,No,Yes,52,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),37.26,1970.33,Yes
CUST-03009,Male,0,No,Yes,64,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),37.27,2308.7,No
CUST-03010,Female,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),116.25,4693.91,No
CUST-03011,Female,1,No,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),73.32,983.05,No
CUST-03012,Male,1,Yes,No,29,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),66.34,1992.75,No
CUST-03013,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.06,6626.8,No
CUST-03014,Female,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,102.98,2565.5,No
CUST-03015,Female,0,Yes,No,59,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),35.66,2072.04,No
CUST-03016,Male,0,Yes,No,49,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),35.36,1813.61,No
CUST-03017,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,97.53,5010.27,No
CUST-03018,Female,0,Yes,No,31,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.56,2979.57,Yes
CUST-03019,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.52,478.18,Yes
CUST-03020,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,102.15,5750.24,No
CUST-03021,Female,0,No,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),66.01,2334.43,No
CUST-03022,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),65.0,629.82,No
CUST-03023,Female,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),116.57,725.81,Yes
CUST-03024,Male,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),69.92,473.51,No
CUST-03025,Male,0,Yes,Yes,31,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),31.7,994.84,No
CUST-03026,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,46.02,144.17,No
CUST-03027,Male,0,Yes,Yes,47,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),51.37,2523.68,Yes
CUST-03028,Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,113.85,114.99,No
CUST-03029,Male,0,No,Yes,45,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),44.4,1952.23,No
CUST-03030,Male,0,Yes,No,54,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),61.04,3213.06,Yes
CUST-03031,Female,0,No,No,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,92.96,4763.02,No
CUST-03032,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,45.41,333.15,No
CUST-03033,Male,0,No,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,88.16,5319.47,No
CUST-03034,Female,0,Yes,Yes,15,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),38.75,598.08,No
CUST-03035,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.25,2724.03,No
CUST-03036,Male,0,No,No,30,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,116.63,3428.29,No
CUST-03037,Female,1,Yes,No,68,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.89,3757.39,No
CUST-03038,Male,0,Yes,No,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),90.97,3208.51,No
CUST-03039,Male,0,No,No,67,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),102.01,6937.37,Yes
CUST-03040,Male,0,Yes,No,5,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,52.69,261.27,No
CUST-03041,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,53.72,1305.28,No
CUST-03042,Male,1,Yes,No,11,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,95.31,1051.65,No
CUST-03043,Male,0,No,No,66,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,78.7,4946.96,No
CUST-03044,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.18,1553.61,No
CUST-03045,Male,0,No,No,60,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),92.96,5590.03,No
CUST-03046,Female,0,No,Yes,10,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),104.37,1090.32,No
CUST-03047,Female,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),41.5,1992.58,No
CUST-03048,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.44,815.68,No
CUST-03049,Female,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),45.41,1646.73,Yes
CUST-03050,Female,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),85.45,5315.06,No
CUST-03051,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,109.53,6580.1,No
CUST-03052,Female,1,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),104.31,3907.5,No
CUST-03053,Female,0,No,No,33,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),40.22,1318.08,No
CUST-03054,Male,0,No,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.1,4545.8,No
CUST-03055,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,99.07,4510.23,Yes
CUST-03056,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.44,94.93,No
CUST-03057,Female,0,No,Yes,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,86.82,4389.59,No
CUST-03058,Male,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,98.71,4767.42,No
CUST-03059,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.17,3290.57,Yes
CUST-03060,Female,0,No,No,67,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,99.91,6900.02,No
CUST-03061,Female,1,No,Yes,15,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),30.18,457.81,No
CUST-03062,Female,0,No,Yes,14,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.22,1238.62,Yes
CUST-03063,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,102.13,2375.74,No
CUST-03064,Female,1,No,No,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),36.57,1976.09,Yes
CUST-03065,Female,0,Yes,No,8,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),39.38,319.32,No
CUST-03066,Male,0,Yes,No,54,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,96.6,5203.55,No
CUST-03067,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,52.39,1937.51,Yes
CUST-03068,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,57.97,2877.36,No
CUST-03069,Female,1,No,No,6,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),55.72,329.11,No
CUST-03070,Male,1,Yes,No,28,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),39.28,1106.36,No
CUST-03071,Female,0,No,No,50,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,111.88,5643.36,No
CUST-03072,Male,0,No,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,98.59,3622.62,No
CUST-03073,Male,0,No,No,30,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,43.05,1236.55,No
CUST-03074,Male,0,Yes,No,54,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),28.61,1470.93,No
CUST-03075,Female,0,No,No,71,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.26,3889.33,No
CUST-03076,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),59.53,2691.93,Yes
CUST-03077,Male,1,No,No,28,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),18.71,527.43,No
CUST-03078,Male,1,No,No,17,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,106.72,1805.08,No
CUST-03079,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),103.13,4897.8,No
CUST-03080,Male,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),103.02,4688.5,No
CUST-03081,Male,0,No,Yes,60,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,98.58,5986.67,No
CUST-03082,Female,0,No,No,60,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.31,5558.64,No
CUST-03083,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),81.45,402.44,No
CUST-03084,Female,0,No,Yes,69,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),114.03,8085.89,Yes
CUST-03085,Male,0,No,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),89.17,6024.74,No
CUST-03086,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),81.02,561.58,Yes
CUST-03087,Female,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),96.88,4902.13,No
CUST-03088,Female,1,No,No,17,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,42.63,696.84,No
CUST-03089,Female,0,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,114.71,6484.67,No
CUST-03090,Female,0,Yes,Yes,9,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,19.92,178.23,No
CUST-03091,Female,0,No,No,22,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,82.84,1858.44,No
CUST-03092,Male,0,No,Yes,45,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),25.71,1135.28,No
CUST-03093,Female,1,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),103.33,5807.87,No
CUST-03094,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),114.76,1522.79,No
CUST-03095,Female,0,No,No,12,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,58.86,685.66,No
CUST-03096,Female,0,No,Yes,36,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,103.72,3817.06,No
CUST-03097,Male,0,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,51.57,490.29,No
CUST-03098,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,33.94,532.85,No
CUST-03099,Male,0,No,No,19,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),45.66,878.06,Yes
CUST-03100,Male,0,No,Yes,6,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),48.18,299.81,No
CUST-03101,Male,0,No,No,4,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),81.07,332.52,No
CUST-03102,Male,0,Yes,Yes,30,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,97.61,2913.55,No
CUST-03103,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),38.52,1810.64,Yes
CUST-03104,Female,0,No,No,27,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,26.82,726.86,No
CUST-03105,Male,0,No,No,45,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,40.17,1864.3,No
CUST-03106,Female,1,No,No,37,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),47.65,1811.02,Yes
CUST-03107,Female,1,No,No,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,45.98,433.51,No
CUST-03108,Male,0,Yes,No,61,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),40.0,2343.6,No
CUST-03109,Female,0,Yes,Yes,35,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,64.6,2224.98,No
CUST-03110,Male,0,Yes,Yes,47,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),103.6,4719.41,Yes
CUST-03111,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),28.03,596.33,Yes
CUST-03112,Female,0,No,Yes,17,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),104.2,1800.46,No
CUST-03113,Female,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,67.7,3613.21,No
CUST-03114,Female,0,No,No,6,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,84.05,500.34,No
CUST-03115,Male,0,Yes,No,35,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,99.54,3519.49,No
CUST-03116,Male,1,No,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,48.43,2459.99,No
CUST-03117,Female,0,No,No,37,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),113.42,4029.79,No
CUST-03118,Female,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,26.37,357.24,No
CUST-03119,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.77,1686.82,No
CUST-03120,Female,0,Yes,No,1,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,43.48,45.54,Yes
CUST-03121,Male,1,Yes,Yes,49,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),58.79,2827.8,No
CUST-03122,Female,0,Yes,Yes,35,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,62.89,2160.72,No
CUST-03123,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,109.45,5769.54,No
CUST-03124,Male,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,62.16,3295.34,No
CUST-03125,Female,1,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.79,4579.29,No
CUST-03126,Female,0,No,Yes,47,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),113.18,5189.13,No
CUST-03127,Female,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,67.45,3034.22,No
CUST-03128,Male,0,No,No,20,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,58.83,1220.94,No
CUST-03129,Female,0,No,Yes,33,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),115.3,3695.47,No
